strand_num,strand_set_id,strand_set_num,strand_set,pilfile_path
s1,0312,54,"['a', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_21_36_58222066/0028_result.pil
s3,2223,171,"['a*', 'a*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_36_07654178/0039_result.pil
s4,3012,198,"['b*', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_21_36_07654178/0039_result.pil
s0,0312,54,"['a', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_21_36_07654178/0039_result.pil
s1,1302,114,"['b', 'b*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_36_07654178/0039_result.pil
s2,2131,157,"['a*', 'b', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_36_07654178/0039_result.pil
s5,3021,201,"['b*', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_36_07654178/0039_result.pil
s1,0111,21,"['a', 'b', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_05_54820906/0031_result.pil
s3,2321,185,"['a*', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_05_54820906/0031_result.pil
s4,3013,199,"['b*', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_05_54820906/0031_result.pil
s0,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_05_54820906/0031_result.pil
s2,1102,82,"['b', 'b', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_05_54820906/0031_result.pil
s5,3201,225,"['b*', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_05_54820906/0031_result.pil
s1,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_40_03236678/0002_result.pil
s2,1233,111,"['b', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_40_03236678/0002_result.pil
s3,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_40_03236678/0002_result.pil
s0,0231,45,"['a', 'a*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_40_03236678/0002_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_31_36135776/0022_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_31_36135776/0022_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_31_36135776/0022_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_31_36135776/0022_result.pil
s6,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_31_36135776/0022_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_31_36135776/0022_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_31_36135776/0022_result.pil
s0,1010,68,"['b', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_38_09617533/0026_result.pil
s1,1223,107,"['b', 'a*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_38_09617533/0026_result.pil
s3,2330,188,"['a*', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_38_09617533/0026_result.pil
s4,3210,228,"['b*', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_38_09617533/0026_result.pil
s5,3232,238,"['b*', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_38_09617533/0026_result.pil
s2,2031,141,"['a*', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_38_09617533/0026_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_36_33234852/0031_result.pil
s3,2332,190,"['a*', 'b*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_36_33234852/0031_result.pil
s4,3221,233,"['b*', 'a*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_36_33234852/0031_result.pil
s5,3300,240,"['b*', 'b*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_21_36_33234852/0031_result.pil
s1,1021,73,"['b', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_36_33234852/0031_result.pil
s2,2310,180,"['a*', 'b*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_36_33234852/0031_result.pil
s0,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_06_19909496/0011_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_06_19909496/0011_result.pil
s2,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_06_19909496/0011_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_19_08372429/0040_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_19_08372429/0040_result.pil
s1,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_19_08372429/0040_result.pil
s3,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_19_08372429/0040_result.pil
s0,2233,175,"['a*', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_56_30420321/0038_result.pil
s1,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_56_30420321/0038_result.pil
s2,3332,254,"['b*', 'b*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_56_30420321/0038_result.pil
s3,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_56_30420321/0038_result.pil
s0,0121,25,"['a', 'b', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_39_52648688/0029_result.pil
s1,0321,57,"['a', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_39_52648688/0029_result.pil
s2,0323,59,"['a', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_39_52648688/0029_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_22_32410076/0015_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_22_32410076/0015_result.pil
s2,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_22_32410076/0015_result.pil
s3,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_22_32410076/0015_result.pil
s5,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_22_32410076/0015_result.pil
s4,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_22_32410076/0015_result.pil
s6,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_22_32410076/0015_result.pil
s0,2120,152,"['a*', 'b', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_04_51183988/0026_result.pil
s1,2221,169,"['a*', 'a*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_04_51183988/0026_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_35_49422163/0007_result.pil
s1,0123,27,"['a', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_35_49422163/0007_result.pil
s3,2301,177,"['a*', 'b*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_35_49422163/0007_result.pil
s4,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_35_49422163/0007_result.pil
s2,0220,40,"['a', 'a*', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_35_49422163/0007_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_13_41350393/0028_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_13_41350393/0028_result.pil
s2,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_13_41350393/0028_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_13_41350393/0028_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_27_41383626/0006_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_27_41383626/0006_result.pil
s2,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_27_41383626/0006_result.pil
s3,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_27_41383626/0006_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_45_04207064/0007_result.pil
s2,1103,83,"['b', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_45_04207064/0007_result.pil
s3,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_45_04207064/0007_result.pil
s1,1023,75,"['b', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_45_04207064/0007_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_31_52557145/0004_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_31_52557145/0004_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_31_52557145/0004_result.pil
s5,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_31_52557145/0004_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_31_52557145/0004_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_31_52557145/0004_result.pil
s2,1131,93,"['b', 'b', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_05_10191535/0021_result.pil
s3,1213,103,"['b', 'a*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_05_10191535/0021_result.pil
s4,1220,104,"['b', 'a*', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_05_10191535/0021_result.pil
s6,2123,155,"['a*', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_05_10191535/0021_result.pil
s0,1102,82,"['b', 'b', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_05_10191535/0021_result.pil
s1,1120,88,"['b', 'b', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_05_10191535/0021_result.pil
s5,1313,119,"['b', 'b*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_05_10191535/0021_result.pil
s0,1030,76,"['b', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_56_17522802/0001_result.pil
s1,2222,170,"['a*', 'a*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_56_17522802/0001_result.pil
s3,2212,166,"['a*', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_21_56_17522802/0001_result.pil
s2,0201,33,"['a', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_56_17522802/0001_result.pil
s4,3113,215,"['b*', 'b', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_56_17522802/0001_result.pil
s0,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_35_54585807/0021_result.pil
s1,1233,111,"['b', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_35_54585807/0021_result.pil
s2,3030,204,"['b*', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_35_54585807/0021_result.pil
s3,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_35_54585807/0021_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_03_14508938/0013_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_03_14508938/0013_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_03_14508938/0013_result.pil
s4,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_03_14508938/0013_result.pil
s5,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_03_14508938/0013_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_03_14508938/0013_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_30_40182503/0012_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_30_40182503/0012_result.pil
s2,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_30_40182503/0012_result.pil
s3,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_30_40182503/0012_result.pil
s5,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_30_40182503/0012_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_23_30_40182503/0012_result.pil
s4,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_30_40182503/0012_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_47_19390106/0013_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_21_47_19390106/0013_result.pil
s2,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_47_19390106/0013_result.pil
s3,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_47_19390106/0013_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_07_36829699/0022_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_07_36829699/0022_result.pil
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_07_36829699/0022_result.pil
s3,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_07_36829699/0022_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_07_36829699/0022_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_07_36829699/0022_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_40_29833963/0020_result.pil
s1,1010,68,"['b', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_40_29833963/0020_result.pil
s2,3232,238,"['b*', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_40_29833963/0020_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_22_49771027/0030_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_22_49771027/0030_result.pil
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_22_49771027/0030_result.pil
s3,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_22_49771027/0030_result.pil
s5,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_22_49771027/0030_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_22_49771027/0030_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_22_49771027/0030_result.pil
s2,0321,57,"['a', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_13_53364155/0009_result.pil
s3,2101,145,"['a*', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_13_53364155/0009_result.pil
s4,2303,179,"['a*', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_13_53364155/0009_result.pil
s0,0130,28,"['a', 'b', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_13_53364155/0009_result.pil
s1,0202,34,"['a', 'a*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_13_53364155/0009_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_58_49711579/0005_result.pil
s1,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_58_49711579/0005_result.pil
s2,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_58_49711579/0005_result.pil
s1,2331,189,"['a*', 'b*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_26_26045250/0019_result.pil
s2,0102,18,"['a', 'b', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_26_26045250/0019_result.pil
s3,2000,128,"['a*', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_26_26045250/0019_result.pil
s0,1020,72,"['b', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_26_26045250/0019_result.pil
s0,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_09_13917643/0018_result.pil
s1,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_09_13917643/0018_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_19_15774202/0029_result.pil
s1,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_19_15774202/0029_result.pil
s2,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_19_15774202/0029_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_19_15774202/0029_result.pil
s5,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_19_15774202/0029_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_19_15774202/0029_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_19_15774202/0029_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_26_43698459/0029_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_26_43698459/0029_result.pil
s5,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_26_43698459/0029_result.pil
s1,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_26_43698459/0029_result.pil
s2,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_26_43698459/0029_result.pil
s4,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_26_43698459/0029_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_30_42086224/0027_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_30_42086224/0027_result.pil
s2,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_30_42086224/0027_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_30_42086224/0027_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_30_42086224/0027_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_30_42086224/0027_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_36_02206284/0035_result.pil
s2,0332,62,"['a', 'b*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_36_02206284/0035_result.pil
s3,2101,145,"['a*', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_36_02206284/0035_result.pil
s4,3012,198,"['b*', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_36_02206284/0035_result.pil
s5,3212,230,"['b*', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_36_02206284/0035_result.pil
s1,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_36_02206284/0035_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_14_23856599/0030_result.pil
s1,0123,27,"['a', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_14_23856599/0030_result.pil
s2,1223,107,"['b', 'a*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_14_23856599/0030_result.pil
s4,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_14_23856599/0030_result.pil
s5,3030,204,"['b*', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_14_23856599/0030_result.pil
s3,2132,158,"['a*', 'b', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_14_23856599/0030_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_05_54816401/0015_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_05_54816401/0015_result.pil
s2,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_05_54816401/0015_result.pil
s1,1122,90,"['b', 'b', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_38_10203699/0019_result.pil
s3,3300,240,"['b*', 'b*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_38_10203699/0019_result.pil
s0,1023,75,"['b', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_38_10203699/0019_result.pil
s2,1313,119,"['b', 'b*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_38_10203699/0019_result.pil
s0,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_30_27720001/0013_result.pil
s1,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_30_27720001/0013_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_30_27720001/0013_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_30_27720001/0013_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_30_27720001/0013_result.pil
s0,1111,85,"['b', 'b', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_52_52895050/0038_result.pil
s1,3213,231,"['b*', 'a*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_52_52895050/0038_result.pil
s2,3301,241,"['b*', 'b*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_52_52895050/0038_result.pil
s1,1212,102,"['b', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_46_49415155/0030_result.pil
s2,2222,170,"['a*', 'a*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_46_49415155/0030_result.pil
s3,3030,204,"['b*', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_46_49415155/0030_result.pil
s0,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_46_49415155/0030_result.pil
s4,3100,208,"['b*', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_46_49415155/0030_result.pil
s0,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_42_35656747/0028_result.pil
s2,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_42_35656747/0028_result.pil
s1,3113,215,"['b*', 'b', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_42_35656747/0028_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_17_27329136/0011_result.pil
s1,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_17_27329136/0011_result.pil
s2,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_17_27329136/0011_result.pil
s3,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_17_27329136/0011_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_35_28426991/0023_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_35_28426991/0023_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_35_28426991/0023_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_35_28426991/0023_result.pil
s5,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_35_28426991/0023_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_35_28426991/0023_result.pil
s6,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_35_28426991/0023_result.pil
s0,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_43_57905390/0020_result.pil
s3,2233,175,"['a*', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_43_57905390/0020_result.pil
s1,1023,75,"['b', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_43_57905390/0020_result.pil
s2,2200,160,"['a*', 'a*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_43_57905390/0020_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_22_14957579/0009_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_22_14957579/0009_result.pil
